"bingedr","frndalc","senseek","age","black","alcmovie","parentmont","cthhsz"
1,1,16,18,0,0.160099951171875,11,2.44000005722046
1,1,13,17,0,0.50055634765625,11,3.09999990463257
0,1,14,14,0,0.314809993489583,8,2.83999991416931
0,0,9,16,0,0.212178499348958,12,3.14000010490417
0,1,10,15,0,0.436206998697917,12,2.14000010490417
0,1,10,16,0,0.0977459798177083,9,2.41000008583069
1,1,14,17,0,0.419651497395833,8,2.69000005722046
0,1,8,14,0,0.395152180989583,13,2.95000004768372
0,1,11,14,1,0.0780715983072917,11,2.85999989509583
0,1,18,16,0,0.645363020833333,7,3.6800000667572
0,1,10,13,0,0.170474837239583,13,2.33999991416931
0,1,17,14,0,0.425492317708333,11,2.94000005722046
1,1,9,16,0,0.334348177083333,9,2.25999999046326
0,0,7,13,0,0.0484295166015625,15,4.05999994277954
0,1,11,14,0,0.212017496744792,11,2.23000001907349
0,1,14,15,0,0.583659830729167,11,2.47000002861023
0,0,10,16,0,0.0757151692708333,12,3
1,1,16,18,0,0.3484056640625,7,2.54999995231628
0,1,9,15,0,0.259760498046875,11,2.85999989509583
1,1,18,14,0,0.783435807291667,8,2.44000005722046
1,1,14,17,0,0.466401985677083,8,2.35999989509583
1,1,15,14,0,0.815071809895833,6,2.66000008583069
0,0,11,14,0,0.122508146158854,10,2.74000000953674
0,1,12,14,0,0.340450846354167,10,3.11999988555908
0,0,13,14,0,0.3972568359375,13,2.92000007629395
1,1,14,16,0,0.332319986979167,10,2.53999996185303
0,1,9,14,0,0.292424837239583,12,2.73000001907349
1,1,18,16,0,0.837997526041667,11,2.47000002861023
0,0,10,17,0,0.0109440521240234,12,2.64000010490417
0,1,20,15,0,0.189456998697917,11,2.39000010490417
0,1,14,17,0,0.13005283203125,6,2.36999988555908
0,1,11,18,1,0.6270193359375,9,2.71000003814697
0,1,14,15,0,0.170997330729167,12,2.96000003814697
0,0,9,14,0,0.282242513020833,12,2.5699999332428
0,1,11,18,0,0.0998482503255208,9,2.34999990463257
0,1,9,18,0,0.53087099609375,5,2.67000007629395
1,1,11,18,0,0.210907503255208,13,2.75999999046326
0,0,10,15,0,0.31192333984375,12,2.85999989509583
0,0,14,13,0,0.268419661458333,12,3.11999988555908
1,1,15,16,0,0.232287337239583,13,2.72000002861023
0,1,7,14,0,0.225800667317708,12,2.74000000953674
0,1,13,15,0,0.0902626139322917,10,2.47000002861023
0,0,8,15,0,0.158004036458333,11,2.75999999046326
1,1,16,18,0,0.363115169270833,8,2.90000009536743
0,0,14,13,1,0.238921826171875,11,2.99000000953674
0,1,12,15,0,0.427800651041667,10,2.50999999046326
0,1,9,17,0,0.217397330729167,8,2.35999989509583
0,1,8,18,0,0.277584993489583,12,2.02999997138977
1,1,13,18,0,0.237064827473958,7,2.51999998092651
0,1,16,15,0,0.388773177083333,12,2.78999996185303
1,1,12,16,0,0.500241666666667,12,2.71000003814697
0,1,10,16,0,0.465971842447917,8,1.96000003814697
0,1,8,15,0,0.178616341145833,11,2.27999997138977
0,0,9,14,0,0.218729329427083,12,2.69000005722046
1,1,15,15,0,0.30460634765625,9,2.54999995231628
1,1,17,16,0,0.242815169270833,9,2.17000007629395
0,1,9,15,0,0.0462997151692708,10,2.78999996185303
0,1,11,15,0,0.169075504557292,13,2.53999996185303
0,0,13,14,0,0.16671533203125,9,2.60999989509583
0,1,16,16,0,0.36969716796875,9,2.45000004768372
0,1,16,15,1,0.336050846354167,8,2.95000004768372
1,1,16,16,0,0.425526334635417,8,2.52999997138977
1,1,15,16,0,0.29681015625,8,3.09999990463257
0,1,10,16,0,0.172096826171875,12,2.57999992370605
1,1,12,18,0,0.47002333984375,8,3.38000011444092
0,1,12,14,0,0.0376810180664063,9,2.57999992370605
0,0,10,14,0,0.5606056640625,12,2.61999988555908
0,1,20,16,0,0.0486190185546875,9,2.66000008583069
0,1,14,18,0,0.243542171223958,3,3.92000007629395
0,0,7,15,0,0.532410514322917,12,2.99000000953674
0,1,10,16,0,0.370671321614583,11,2.45000004768372
1,1,17,16,0,0.326244498697917,11,2.69000005722046
1,1,15,18,0,0.000381873162587484,7,2.42000007629395
0,1,11,18,0,0.127396313476562,10,2.55999994277954
0,1,14,14,0,0.225559505208333,11,2.47000002861023
0,0,11,15,0,0.50730166015625,10,2.86999988555908
0,1,9,17,0,0.0642080159505208,12,2.11999988555908
0,1,11,17,0,0.272115169270833,12,2.39000010490417
0,0,15,14,0,0.0984559977213542,13,2.0699999332428
0,0,10,15,0,0.00431248830159505,8,2.41000008583069
0,1,11,18,0,0.39673349609375,9,2.78999996185303
1,1,13,17,0,0.268399332682292,10,3.36999988555908
0,0,10,14,0,0.116168351236979,12,4.28000020980835
1,1,10,15,0,0.373842838541667,11,NA
1,1,14,18,0,0.171360172526042,10,2.35999989509583
0,1,18,13,0,0.0444444661458333,6,2.69000005722046
0,0,6,14,0,0.124097420247396,12,2.50999999046326
1,1,14,17,1,0.643772005208333,11,2.36999988555908
1,1,9,NA,0,0.388674153645833,0,2.51999998092651
0,1,13,14,0,0.0553956013997396,13,3.6800000667572
1,1,13,17,0,0.598545182291667,13,2.78999996185303
1,1,13,14,0,0.139104280598958,7,2.98000001907349
1,1,20,17,0,0.63231796875,10,2.72000002861023
0,0,13,14,1,0.432485514322917,9,2.47000002861023
1,1,13,17,0,0.361200162760417,7,2.89000010490417
0,1,8,16,0,0.323240169270833,13,2.80999994277954
0,1,13,17,0,0.481046158854167,9,2.82999992370605
1,1,13,14,0,0.4993443359375,12,2.78999996185303
0,1,18,14,0,0.200277994791667,9,2.53999996185303
0,0,10,16,0,0,12,2.38000011444092
0,1,9,16,0,0.30854482421875,12,2.76999998092651
1,1,15,17,0,0.580172330729167,11,2.50999999046326
1,1,12,16,0,0.150471012369792,10,2.70000004768372
1,0,7,16,0,0.284233333333333,12,2.03999996185303
0,1,14,17,0,0.462023014322917,12,2.64000010490417
0,0,8,16,1,0.36390400390625,12,2.61999988555908
0,1,15,18,0,0.0572915161132813,11,2.25999999046326
0,1,14,16,0,0.222740494791667,11,2.61999988555908
0,1,14,16,0,0.60168203125,7,2.99000000953674
0,0,8,14,0,0.574050846354167,10,2.73000001907349
0,1,14,18,0,0.143862890625,14,2.61999988555908
1,1,12,18,0,0.306929166666667,9,2.6800000667572
0,1,17,14,1,0.318161002604167,10,2.04999995231628
0,1,10,14,0,0.297222493489583,10,2.4300000667572
1,1,16,NA,0,0.561103190104167,8,2.48000001907349
0,0,12,15,0,0.237438997395833,12,2.5
0,1,9,18,0,0.582926692708333,13,3.17000007629395
0,1,9,18,0,0.369540006510417,9,2.39000010490417
0,1,18,14,0,0.976262174479167,10,3.86999988555908
1,1,17,16,0,0.536389322916667,13,3.1800000667572
1,1,11,17,0,0.418010677083333,9,2.17000007629395
0,1,14,18,0,0.4059931640625,10,3.38000011444092
0,1,9,16,0,0.221303336588542,12,2.73000001907349
1,1,17,17,0,0.863581510416667,9,2.75999999046326
0,1,8,14,1,0.377562825520833,8,2.32999992370605
0,0,9,15,0,0.194008170572917,11,3.11999988555908
0,0,13,15,0,0.00312347666422526,12,3.1800000667572
0,0,10,15,0,0.150706331380208,11,3.00999999046326
1,1,12,17,0,0.283866666666667,11,2.22000002861023
0,0,10,14,0,0.267972835286458,12,2.47000002861023
0,1,13,16,0,0.0790988688151042,10,3.25
0,0,11,13,0,0.188447835286458,12,2.63000011444092
1,1,12,18,0,0.469304817708333,12,2.3199999332428
1,1,16,18,0,0.366042154947917,4,2.75
0,0,6,15,0,0.203812662760417,12,3.05999994277954
0,0,13,13,0,0.119554549153646,12,4.51000022888184
0,0,9,17,0,0.430667317708333,11,2.36999988555908
1,1,16,18,0,0.392203515625,15,2.60999989509583
1,1,12,17,0,0.6040248046875,9,2.40000009536743
0,1,16,16,0,0.942705859375,9,3.4300000667572
0,1,10,16,0,0.184993668619792,12,2.01999998092651
1,1,12,16,0,0.169238671875,8,2.23000001907349
0,1,13,18,0,0.166993831380208,14,2.90000009536743
0,1,18,16,0,0.417597330729167,12,2.32999992370605
0,1,16,13,0,0.0857722981770833,8,2.9300000667572
0,1,13,18,0,0.0929942301432292,9,2.35999989509583
0,1,10,16,0,0.44950966796875,8,2.6800000667572
0,1,9,15,1,0.8397056640625,10,2.82999992370605
1,1,13,17,0,0.899094986979167,11,2.78999996185303
0,0,9,15,0,0.507131673177083,3,2.50999999046326
1,1,13,18,0,0.33560048828125,10,2.80999994277954
0,1,11,15,0,0.293861165364583,12,2.96000003814697
0,1,15,16,0,0.510013509114583,10,2.27999997138977
0,1,17,15,0,0.417815006510417,8,3.39000010490417
0,1,14,15,0,0.611274348958333,6,2.32999992370605
0,1,11,NA,0,0.233566341145833,9,2.72000002861023
0,1,12,17,0,0.2793283203125,7,2.52999997138977
0,1,13,16,0,0.123126969401042,10,2.59999990463257
0,1,8,17,0,0.311003157552083,9,2.28999996185303
0,1,12,15,1,0.0722772705078125,11,2.95000004768372
1,1,19,18,0,0.7761373046875,12,2.52999997138977
1,1,15,17,0,0.32325400390625,8,2.05999994277954
0,0,9,13,0,0.250631005859375,10,2.72000002861023
0,1,9,16,0,0.261665836588542,11,2.67000007629395
0,0,6,17,0,0.0344220499674479,14,2.13000011444092
0,1,10,16,1,0.568807161458333,13,2.29999995231628
1,1,13,15,0,0.2809044921875,9,2.45000004768372
1,1,10,15,0,0.307939680989583,8,2.78999996185303
0,0,8,16,0,0.266240673828125,12,2.63000011444092
1,1,15,18,0,0.08864091796875,8,2.50999999046326
1,1,10,18,0,0.176447998046875,12.5,2.23000001907349
0,1,14,15,0,0.484167317708333,12,2.82999992370605
1,1,16,17,0,0.606553515625,4,2.86999988555908
0,0,10,14,0,0.33139384765625,12,2.25999999046326
0,1,8,15,0,0.0322275329589844,11,3.24000000953674
0,0,8,14,0,0.15726103515625,12,2.63000011444092
0,0,10,15,1,0.333940006510417,12,2.97000002861023
1,1,14,14,0,0.325557486979167,8,2.32999992370605
0,1,9,16,0,0.197815494791667,13,3.90000009536743
0,1,11,14,0,0.401120345052083,10,2.32999992370605
0,0,9,NA,0,0.0991342854817708,12,3.05999994277954
0,0,11,17,0,0.340235319010417,12,2.65000009536743
1,1,13,18,0,0.489816341145833,14,2.78999996185303
0,1,11,16,0,0.559272981770833,12,2.76999998092651
0,0,14,15,1,0.588328645833333,7,2.82999992370605
0,1,13,16,0,0.376942317708333,10,2.35999989509583
0,1,14,14,0,0.0698836669921875,13,2.80999994277954
0,1,16,17,0,0.426072819010417,10,2.08999991416931
0,1,9,16,0,0.149619010416667,11,2.71000003814697
1,1,18,16,0,0.312515006510417,8,2.5
1,1,14,18,0,0.3250408203125,11,2.25999999046326
0,1,11,18,0,0.153702083333333,5,2.27999997138977
0,1,10,16,0,0.38320400390625,12,2.25
0,0,12,15,0,0.0504432332356771,8,2.94000005722046
0,1,11,17,0,0.825753841145833,11,3.41000008583069
0,1,8,17,1,0.22586533203125,11,3.72000002861023
1,1,13,16,0,0.213234000651042,10,2.76999998092651
0,0,9,15,0,0.18692900390625,11,2.89000010490417
0,1,6,15,1,0.750658138020833,11,2.6800000667572
0,1,14,14,0,0.490729654947917,10,2.52999997138977
0,1,15,15,0,0.0959425537109375,10,3.72000002861023
1,1,17,16,0,0.256561669921875,8,2.40000009536743
0,1,10,18,0,0.227139827473958,9,2.51999998092651
1,1,13,15,0,0.28504599609375,9,2.42000007629395
1,1,15,17,0,0.48148916015625,11,2.5699999332428
0,1,12,16,0,0.227528336588542,13,2.9300000667572
1,1,18,17,0,0.880196809895833,15,2.80999994277954
0,1,14,17,0,0.160841243489583,14,2.76999998092651
1,1,9,18,0,0.419567317708333,12,2.53999996185303
1,1,10,15,0,0.391611328125,12,2.73000001907349
0,1,11,16,0,0.457800651041667,10,1.83000004291534
0,1,8,15,0,0.150736653645833,9,2.44000005722046
0,1,12,15,0,0.653051302083333,11,2.5699999332428
0,1,13,16,1,0.208606673177083,5,2.60999989509583
0,0,14,14,0,0.0962724527994792,8,2.49000000953674
1,1,13,18,0,0.880373828125,12,2.49000000953674
0,1,12,17,0,0.185052506510417,9,2.4300000667572
0,1,13,14,0,0.546355989583333,10,2.39000010490417
0,0,9,16,0,0.487056673177083,12,4.36999988555908
0,1,11,15,0,0.41239033203125,12,NA
0,1,14,16,0,0.39999833984375,9,2.44000005722046
0,0,6,18,0,0.00433377990722656,12,2.92000007629395
0,1,15,18,0,0.501797493489583,11,2.53999996185303
1,1,10,16,0,0.165515283203125,10,3.19000005722046
0,1,9,17,0,0.282332682291667,12,3.02999997138977
0,1,11,15,0,0.402744010416667,10,5.57000017166138
0,0,9,15,0,0.397137174479167,12,2.8199999332428
0,0,6,14,0,0.0680846842447917,12,2.3199999332428
0,0,10,14,0,0.0852274169921875,11,2.40000009536743
1,1,11,18,0,0.0893122802734375,11,2.61999988555908
0,1,19,15,0,0.583916666666667,4,2.10999989509583
1,1,12,17,0,0.36613017578125,8,2.79999995231628
1,1,11,18,0,0.121544580078125,10,2.27999997138977
1,1,7,18,0,0.357591178385417,10,2.08999991416931
1,1,9,18,0,0.324217838541667,7,2.53999996185303
0,1,11,15,0,0.16941083984375,8,2.71000003814697
0,1,12,15,1,0.565186002604167,12,2.97000002861023
0,0,8,14,0,0.186401171875,10,3.0699999332428
1,1,12,18,0,0.3681216796875,11,3.20000004768372
0,1,14,17,0,0.264896663411458,10,2.9300000667572
0,1,14,18,0,0.52093583984375,NA,2.65000009536743
0,1,14,16,0,0.817975325520833,10,3.00999999046326
0,1,16,NA,0,0.249202669270833,12,2.51999998092651
0,1,8,17,0,0.0981728678385417,12,2.45000004768372
0,0,8,16,0,0.147062516276042,10,2.89000010490417
0,1,11,17,0,0.710270833333333,11,2.55999994277954
0,1,15,17,0,0.190891341145833,13,2.46000003814697
0,0,9,14,0,0.140910791015625,12,2.28999996185303
0,1,10,14,1,0.104162898763021,12,3.16000008583069
1,1,12,16,0,0.369568489583333,9,2.75999999046326
1,1,11,16,0,0.287958170572917,9,2.28999996185303
0,0,11,NA,0,0.179971500651042,12,2.44000005722046
0,1,12,16,0,0.0485439982096354,11,2.07999992370605
0,1,12,15,0,0.457797330729167,7,4.11999988555908
0,0,7,13,0,0.0855170166015625,11,3.65000009536743
0,0,17,14,0,0.193412662760417,12,2.78999996185303
0,0,11,16,0,0.304730989583333,6,2.89000010490417
1,1,14,18,0,0.4922294921875,6,2.71000003814697
0,1,10,17,0,0.182824837239583,12,3.60999989509583
0,1,12,14,0,0.41373134765625,10,2.92000007629395
0,1,10,17,0,0.22950283203125,12,2.52999997138977
1,1,15,18,0,0.44880615234375,10,2.8199999332428
0,0,8,17,0,0.384036490885417,12,NA
1,1,13,18,0,0.407471484375,12,2.92000007629395
0,1,10,16,1,0.265575162760417,11,2.86999988555908
0,1,12,17,0,0.0736980631510417,9,2.75
1,1,15,18,0,0.388677506510417,6,2.40000009536743
0,1,11,15,0,0.201740006510417,12,2.95000004768372
0,0,10,15,0,0.355313997395833,11,2.34999990463257
0,1,11,18,0,0.316345182291667,11,2.38000011444092
1,1,10,17,0,0.64800546875,11,2.53999996185303
1,1,13,17,0,0.590418684895833,9,2.92000007629395
0,1,13,14,0,0.191139827473958,11,2.50999999046326
0,0,9,13,1,0.41779267578125,12,2.15000009536743
0,1,14,16,0,0.239513997395833,9,3.23000001907349
0,1,16,14,0,0.0491170328776042,5,2.59999990463257
1,1,15,15,0,0.531954166666667,9,NA
0,1,14,17,0,0.245497005208333,13,2.30999994277954
0,0,8,18,0,0.138850439453125,12,3.0699999332428
1,1,15,14,0,0.7222921875,11,2.3199999332428
0,1,13,18,0,0.569497981770833,10,3.04999995231628
0,1,9,17,0,0.57688515625,12,2.61999988555908
1,1,16,16,0,0.525840657552083,12,3.33999991416931
0,1,13,15,0,0.74742734375,11,2.50999999046326
0,1,11,14,0,0.385445670572917,10,1.97000002861023
1,1,11,18,0,0.596934505208333,10,2.39000010490417
1,1,9,16,0,0.585468815104167,12,1.83000004291534
0,0,11,17,0,0.612228841145833,7,2.92000007629395
0,1,16,15,0,0.42043349609375,11,3
0,0,10,15,0,0.154092789713542,12,2.26999998092651
0,1,12,18,0,0.498049348958333,8,2.86999988555908
1,1,19,18,0,0.250395328776042,9,2.89000010490417
0,1,13,14,0,0.193563167317708,11,2.92000007629395
0,1,14,15,0,0.352434830729167,11,3.55999994277954
0,0,9,14,0,0.387690169270833,10,3.70000004768372
0,1,18,16,0,0.279313509114583,10,2.75
0,1,10,15,0,0.0481706339518229,12,2.88000011444092
1,1,12,17,0,0.712519661458333,10,3.15000009536743
0,0,10,17,0,0.113527652994792,12,2.9300000667572
0,1,12,15,0,0.376519498697917,8,3.9300000667572
0,0,7,14,0,0.309577180989583,12,2.8199999332428
0,1,20,17,0,0.520310319010417,13,2.45000004768372
1,1,16,16,0,0.393280338541667,5,2.48000001907349
0,1,12,18,0,0.0250895833333333,10,2.5699999332428
0,0,11,14,0,0.276486653645833,12,2.48000001907349
0,0,12,16,0,0.124970133463542,11,2.97000002861023
1,1,16,17,1,0.584744856770833,7,2.96000003814697
0,1,16,14,0,0.08954931640625,5,2.38000011444092
0,1,11,16,0,0.680465169270833,6,2.77999997138977
0,1,13,14,0,0.377523177083333,9,2.85999989509583
1,1,14,17,0,0.330675325520833,10,2.25
0,0,6,16,0,0.0215828165690104,12,2.88000011444092
0,1,16,14,0,0.23933349609375,10,3.26999998092651
0,1,13,17,0,0.741278841145833,9,2.46000003814697
0,1,9,15,0,0.293225162760417,10,2.49000000953674
0,1,15,14,0,0.7093134765625,10,2.30999994277954
0,1,9,17,0,0.216118505859375,11,2.1800000667572
0,1,8,16,0,0.133918286132813,10,2.36999988555908
0,1,11,15,0,0.0148517120361328,11,2.8199999332428
1,1,13,16,0,0.478366341145833,11,4.57999992370605
0,1,15,17,0,0.0992621175130208,11,2.8199999332428
0,1,7.5,14,0,0.0845226643880208,11,2.42000007629395
1,1,12,15,0,0.521042317708333,11,2.55999994277954
1,1,11,17,0,0.352920833333333,10,2.36999988555908
0,0,14,14,0,0.142603938802083,13,3.22000002861023
1,1,18,14,0,0.2913568359375,12,2.42000007629395
0,1,11,15,0,0.434081998697917,9,4.76000022888184
0,1,11,14,0,0.325677994791667,12,2.84999990463257
0,0,6,15,0,0.146502490234375,12,2.70000004768372
0,1,9,18,0,0.221072330729167,12,3.64000010490417
1,1,12,17,0,0.175952327473958,8,2.91000008583069
0,0,13,14,0,0.141640901692708,7,3.71000003814697
1,1,14,15,0,0.148784749348958,10,2.80999994277954
1,0,15,14,0,0.325134505208333,9,2.95000004768372
0,1,16,NA,0,0.644924674479167,12,2.53999996185303
0,1,8,16,1,0.336499674479167,10,2.20000004768372
0,1,6,18,0,0.647582356770833,12,2.3199999332428
0,1,15,15,0,0.460148990885417,3,2.20000004768372
0,1,6,17,0,0.131749015299479,12,3.05999994277954
1,1,13,16,0,0.533141341145833,8,2.59999990463257
0,1,10,16,0,0.485838346354167,12,2.77999997138977
0,0,10,15,0,0.186000504557292,12,2.48000001907349
0,0,8,16,0,0.0165470896402995,12,2.63000011444092
1,1,16,16,1,0.673766666666667,11,1.91999995708466
1,1,17,16,1,0.5520830078125,11,2.44000005722046
1,1,13,17,0,0.523201171875,6,2.78999996185303
0,1,13,13,0,0.0792863037109375,12,2.40000009536743
0,1,10,17,0,0.4425919921875,12,2.47000002861023
0,1,9,16,0,0.194883658854167,9,3
0,1,8,18,0,0.5504455078125,13,2.42000007629395
0,1,13,14,0,0.483791178385417,11,2.75999999046326
0,1,8,15,0,0.353490657552083,10,2.54999995231628
0,1,14,15,0,0.364108821614583,12,2.58999991416931
1,1,14,16,0,0.602290690104167,10,2.45000004768372
0,1,15,15,0,0.45220048828125,9,3.59999990463257
0,1,17,14,0,0.4349908203125,10,3.08999991416931
0,0,6,15,1,0.270860660807292,10,NA
0,1,12,16,0,0.607126692708333,11,2.38000011444092
0,0,6,13,0,0.439695345052083,12,2.33999991416931
0,0,6,14,0,0.127666569010417,12,2.61999988555908
0,0,10,18,1,0.50449833984375,9,2.51999998092651
0,0,6,15,1,0.239197998046875,12,2.75999999046326
0,1,15,15,0,0.6210443359375,9,2.60999989509583
1,1,15,16,0,0.560080338541667,13,2.48000001907349
0,1,15,17,0,0.5699943359375,13,2.74000000953674
0,1,8,15,0,0.105377913411458,10,3.08999991416931
0,0,12,17,0,0.123033349609375,11,2.71000003814697
0,1,16,18,0,0.0844404296875,12,2.83999991416931
0,1,9,14,0,0.15890771484375,11,2.6800000667572
0,0,10,15,0,0.36461298828125,12,2.80999994277954
0,0,14,14,0,0.123725252278646,11,2.3199999332428
0,1,9,17,1,0.770605989583333,8,2.38000011444092
0,1,9,16,0,0.249027506510417,10,3.69000005722046
0,0,11,16,0,0.470800651041667,12,2.72000002861023
0,1,11,17,1,0.39493017578125,11,3.04999995231628
0,1,12,16,0,0.0919832845052083,12,2.48000001907349
1,1,11,18,0,0.470207682291667,12,1.6599999666214
1,1,15,16,0,0.450338151041667,8,2.5
0,0,8,16,0,0,13,3.85999989509583
1,1,13,17,0,0.5510794921875,10,2.80999994277954
0,1,16,16,0,0.337461328125,12,2.95000004768372
0,1,18,14,0,0.282691666666667,12,2.19000005722046
0,1,9,15,0,0.38182451171875,11,2.55999994277954
1,1,18,17,0,0.461191015625,8,2.46000003814697
0,1,16,15,0,0.931636328125,8,2.75999999046326
0,0,8,14,0,0.213499495442708,11,2.08999991416931
0,0,7,14,0,0.125513500976562,11,3.05999994277954
0,1,10,15,0,0.659693815104167,8,2.97000002861023
1,1,14,17,0,0.574909505208333,11,2.03999996185303
0,0,5,14,0,0.1744306640625,12,3.5
0,1,15,15,1,0.316688509114583,13,3.59999990463257
0,1,12,18,0,0.1076166015625,9,2.65000009536743
0,1,9,17,0,0.330623828125,12,4.86999988555908
1,1,13,17,0,0.38994267578125,8,3.83999991416931
1,1,12,18,0,0.49589365234375,8,2.84999990463257
0,0,12,16,0,0.343778157552083,11,2.13000011444092
0,0,10,13,0,0.1268783203125,12,3.25
0,1,14,15,0,0.458860677083333,7,2.32999992370605
0,0,13,14,0,0.390404166666667,15,2.35999989509583
0,1,17,14,0,0.401769986979167,11,1.97000002861023
1,1,17,16,0,0.536174348958333,10,2.49000000953674
0,1,13,14,0,0.36759365234375,7,2.63000011444092
1,1,13,NA,0,0.520422005208333,12,2.66000008583069
0,1,14,14,1,0.490836165364583,12,2.70000004768372
0,1,10,16,0,0.0363012329101563,6,3.38000011444092
1,1,13,18,0,0.0456695841471354,8,2.00999999046326
0,1,16,14,0,0.29591884765625,9,2.50999999046326
0,1,10,14,0,0.5017033203125,12,3.28999996185303
0,0,11,17,0,0.36466416015625,12,1.60000002384186
0,1,11,15,0,0.3355283203125,12,2.01999998092651
1,1,14,17,0,0.532312337239583,8,2.17000007629395
0,1,12,17,0,0.339774153645833,15,2.99000000953674
0,1,13,15,0,0.186447005208333,9,2.63000011444092
1,1,11,17,0,0.643726692708333,12,2.78999996185303
0,1,15,14,0,0.120090397135417,12,2.54999995231628
0,1,7,14,0,0.389045345052083,13,2.21000003814697
0,1,9,15,0,0.192260172526042,11,3.02999997138977
0,1,11,15,0,0.14841669921875,9,2.73000001907349
0,0,13,17,0,0.516417838541667,13,2.58999991416931
0,1,13,14,0,0.137878759765625,13,2.36999988555908
0,1,18,14,0,0.0163135437011719,12,3.15000009536743
1,1,14,18,0,0.708313020833333,9,2.30999994277954
0,1,9,15,0,0.266482340494792,10,2.80999994277954
1,1,9,17,0,0.34536650390625,8,2.51999998092651
0,1,13,14,1,0.134954150390625,9,2.63000011444092
0,1,11,15,0,0.152971077473958,12,2.96000003814697
0,1,11,15,0,0.170484993489583,10,2.96000003814697
1,1,14,17,0,0.9999568359375,12,2.16000008583069
0,1,15,15,0,0.190668001302083,9,2.85999989509583
0,1,11,15,0,0.642276302083333,10,2.90000009536743
0,1,12,15,0,0.4016216796875,12,2.08999991416931
1,1,14,18,0,0.184222330729167,11,2.5
0,1,13,15,0,1.06422298177083,13,2.45000004768372
0,1,10,13,0,0.0761184651692708,9,2.79999995231628
0,0,13,14,0,0.0698462483723958,11,4.05999994277954
0,0,9,14,0,0.227387825520833,9,NA
1,1,11,18,0,0.50444599609375,6,3.04999995231628
1,1,17,14,0,0.7150375,10,1.92999994754791
0,1,8,16,0,0.249718994140625,11,2.59999990463257
0,0,14,13,1,0.0299676005045573,8,2.41000008583069
1,1,13,18,0,0.515718326822917,11,3.08999991416931
0,1,9,14,0,0.179116666666667,8,3.60999989509583
0,0,14,14,0,0.289438151041667,11,3.42000007629395
0,1,10,16,0,0.25902216796875,12,2.66000008583069
0,0,6,15,0,0.134586303710937,12,2.26999998092651
1,1,15,13,0,0.560601822916667,11,2.60999989509583
0,1,13,15,0,0.421807486979167,9,2.63000011444092
0,0,7,15,0,0.355709830729167,11,2.64000010490417
0,0,9,15,0,0.230090836588542,13,2.72000002861023
0,1,15,16,0,0.9075115234375,9,2.02999997138977
0,1,10,15,0,0.0736232340494792,12,2.84999990463257
0,0,10,14,0,0.3463818359375,10,4.34000015258789
0,1,6,15,0,0.239352994791667,12,2.4300000667572
0,1,8,14,0,0.359107161458333,12,3.09999990463257
0,0,8,15,0,0.329546842447917,12,2.28999996185303
0,0,11,14,0,0.146905989583333,12,3.03999996185303
1,1,14,17,0,0.44699951171875,12,3.5
1,1,10,18,0,0.640003190104167,9,2.48000001907349
0,1,9,17,0,0.5772931640625,14,2.3199999332428
0,1,10,15,0,0.468545670572917,10,2.60999989509583
1,1,15,15,0,0.108879353841146,8,2.05999994277954
1,1,13,17,0,0.208870328776042,11,2.95000004768372
0,0,9,NA,0,0.0708804850260417,12,2.61999988555908
1,1,13,17,0,0.335655826822917,8,2.20000004768372
0,0,10,14,0,0.282953157552083,10,2.24000000953674
1,1,14,17,0,0.479319986979167,8,2.23000001907349
0,1,7,14,0,0.27645966796875,12,2.20000004768372
0,0,8,16,0,0.220324332682292,11,3.20000004768372
0,0,8,17,0,0.351615657552083,11,2.52999997138977
0,0,14,15,0,0.256504166666667,9,3
0,0,8,16,0,0.155279085286458,11,3.1800000667572
0,0,11,14,0,0.173966341145833,12,2.75999999046326
0,0,11,15,0,0.0567375325520833,11,NA
0,1,15,15,0,0.153664860026042,9,2.1800000667572
0,0,6,14,0,0.000691786829630534,12,3.09999990463257
0,1,11,15,0,0.53216767578125,8,2.57999992370605
1,1,15,16,1,0.548702669270833,11,2.3199999332428
0,0,8,18,0,0.183876497395833,12,2.42000007629395
0,1,11,NA,0,0.440387662760417,9,2.90000009536743
0,0,6,18,0,0.387184342447917,12,2.96000003814697
0,0,10,14,0,0.147931949869792,9,2.64000010490417
1,1,13,18,0,0.081172998046875,10,2.33999991416931
0,0,15,14,0,0.183378173828125,9,3.22000002861023
0,1,10,14,0,0.255138997395833,10,2.23000001907349
0,1,10,15,0,0.153452945963542,10,2.60999989509583
0,1,11,14,0,0.29198515625,12,4.55000019073486
1,1,11,18,0,0.497007682291667,12,2.5699999332428
0,1,13,15,0,0.464315169270833,12,2.91000008583069
1,1,18,15,0,0.195476497395833,11,2.59999990463257
0,1,16,14,0,0.594558984375,12,2.4300000667572
0,1,11,15,0,0.297280013020833,12,2.69000005722046
0,0,9,13,0,0.320509505208333,12,2.75
0,0,8,14,0,0.11152705078125,12,2.75
1,1,13,17,0,0.31078134765625,7,2.57999992370605
0,1,15,15,0,0.41474150390625,8,3.38000011444092
0,0,5,15,0,0.145873990885417,12,2.6800000667572
0,1,12,15,1,0.323961328125,12,2.41000008583069
0,0,9,14,0,0.0159663045247396,7,2.82999992370605
0,1,14,18,0,0.36650966796875,9,2.78999996185303
0,1,13,14,0,0.280174674479167,11,2.27999997138977
0,1,16,16,0,0.251314339192708,12,2.20000004768372
