"alcm","drink","age","boy","race","alcbr","pared","inc","grade"
11.9632261660806,0,15,1,0,0,0,1,1
11.4781827632778,1,15,1,0,0,0,1,0
4.63714156213889,0,13,1,0,0,0,0,0
12.08420465075,1,16,0,0,0,1,1,1
12.6595645170278,0,13,0,0,0,1,1,0
4.47768761536111,1,16,0,0,1,0,0,1
9.62148793947222,0,12,0,0,0,0,1,1
10.0397381256389,0,12,1,0,0,1,1,1
11.5850605270669,0,12,0,0,0,0,1,0
15.838150435,1,15,1,0,1,1,1,0
0.586775845569444,0,14,0,0,0,1,1,1
3.97593412780556,0,12,1,0,0,1,0,0
3.637417734,0,13,0,0,0,1,1,1
0,0,14,1,0,0,1,1,0
1.39979025027778,1,14,0,0,0,1,1,0
4.81319534341667,0,15,1,0,0,1,1,0
16.6716669545278,0,15,1,0,0,0,1,1
5.52429140855556,0,12,1,1,0,0,0,1
2.18804466822222,0,12,0,0,0,0,0,0
7.46311322480556,0,14,0,0,0,1,1,1
4.32716926475,0,13,1,0,0,1,1,0
11.92035126775,0,14,1,0,0,1,1,1
15.6560731338056,1,16,1,0,1,1,1,0
10.6355577148333,0,14,1,0,0,0,1,0
13.6852343030556,1,16,0,0,1,1,1,0
10.08365943,0,15,0,0,0,0,1,1
16.05689939625,0,13,0,1,0,0,0,1
6.51702776277222,1,16,0,0,0,1,1,0
10.7181216334444,0,16,0,0,0,0,1,0
11.1171679639444,0,12,0,1,0,0,0,0
3.327826727,0,12,1,0,0,1,1,1
6.83103532447778,0,12,1,0,0,1,1,0
2.017557391325,0,12,1,0,0,0,0,0
7.20253763455556,0,15,1,0,1,1,1,1
13.0110793641389,1,16,1,0,0,0,1,0
17.1724163038889,0,15,1,0,1,1,1,1
3.50390977180278,0,13,0,0,0,1,1,0
7.54153109164722,1,15,0,0,0,0,1,0
9.18977135677778,0,14,0,0,0,1,1,0
12.6599573148611,0,14,1,0,0,0,1,0
10.7476745105833,1,15,1,0,1,0,1,1
2.85146929024722,0,12,1,0,0,1,1,0
14.1297869184167,0,13,1,0,0,0,1,0
10.44910996525,0,12,1,0,0,0,1,1
9.83427657677778,1,16,0,0,1,1,1,0
14.8761288073333,1,16,0,0,0,1,0,0
1.49078136923889,0,12,0,0,0,0,1,1
11.75847619,1,12,0,0,0,1,1,0
15.3386851163611,1,15,0,0,0,1,1,0
6.95601888055555,0,12,0,0,0,1,1,1
8.47451549969444,0,12,1,0,0,1,1,0
3.85125836755278,0,15,0,0,0,1,1,0
1.67164408245833,0,12,1,0,0,0,0,0
17.1763890861111,0,15,0,0,0,0,1,0
5.35170124147222,0,14,0,0,0,0,1,1
27.1491466044444,1,15,1,0,1,1,1,0
17.6705292519444,1,14,0,0,0,1,1,1
6.67407355355556,0,13,1,0,0,0,1,0
15.6492883615833,1,15,1,0,0,1,1,0
9.67368981569444,0,14,1,0,0,1,1,0
13.4418462388889,1,14,1,0,0,0,1,1
10.7175231630278,0,13,0,0,0,1,1,0
18.5979071310833,0,16,0,0,0,1,1,0
14.3346384292778,0,13,1,1,0,0,1,0
6.60299571708333,1,13,1,0,1,0,0,0
4.08807160532778,0,16,1,0,0,0,1,1
8.29998062627778,1,15,1,0,0,1,1,0
6.83941066613889,0,12,0,0,0,0,1,0
3.41980743725556,0,12,0,0,0,1,1,1
18.4150637970833,1,15,1,0,1,1,1,0
16.2961743488889,0,14,0,0,0,1,1,0
4.76288803636111,0,12,0,1,0,1,1,0
6.17984186041667,0,13,1,0,0,1,1,1
3.17640136036111,0,13,1,0,0,1,1,0
2.81494048561389,0,12,1,1,0,0,1,1
7.73059947338889,1,15,1,0,0,0,1,1
17.9265985731944,1,14,1,0,0,0,0,0
2.59544599708333,0,16,0,1,0,1,1,0
3.70873652966667,0,12,1,0,0,1,1,1
9.20297777388889,1,12,0,0,0,1,1,1
7.26997246944444,0,13,0,0,0,1,1,0
8.38132753197222,0,13,0,0,0,1,1,1
7.22927580933333,0,15,0,0,0,0,1,0
3.30236119636667,0,15,1,0,0,0,1,0
11.4509123193056,0,13,0,0,0,1,1,0
7.47084000108333,1,15,0,1,0,0,1,0
16.5955753368889,1,14,1,0,0,1,1,0
9.24995669397222,1,15,1,0,0,1,1,0
19.9469080065833,1,14,1,0,0,1,1,1
8.62822476775,1,16,0,0,0,1,1,0
7.68030696786111,0,12,0,0,0,0,0,0
11.5169553260278,1,12,0,0,0,0,1,0
4.38997563497222,0,14,0,0,0,1,1,0
15.81206474025,1,16,1,0,0,1,1,0
16.3844183629167,0,14,1,0,0,0,1,0
3.87866500911111,0,15,1,0,0,1,1,0
7.56780459605555,0,16,0,0,0,0,0,0
17.3644753339444,0,15,1,0,1,1,1,1
5.19456032280556,1,13,0,0,0,1,0,0
13.0969268018333,0,12,0,0,0,1,1,0
3.92954277311111,0,14,0,0,0,1,1,1
7.94247646102778,0,14,1,0,0,1,1,1
3.1731069609,0,14,0,0,0,1,0,0
6.65318805113889,1,15,0,0,0,1,1,1
33.963284736,0,12,1,0,1,0,0,1
5.87074818338889,0,13,1,1,0,1,1,0
14.3394327046667,0,15,0,0,0,1,1,0
0.343299082752778,0,14,0,0,0,0,0,0
2.38495975572222,0,12,0,0,0,1,1,0
23.5508063144444,1,13,1,0,0,0,1,0
1.45493285044444,0,15,1,0,0,0,0,0
11.9375423045278,1,12,1,0,0,0,0,1
15.30184738025,0,14,0,0,0,1,1,1
18.7725251852778,1,15,1,0,0,0,1,1
2.31242877416806,0,12,0,0,0,1,1,0
15.1107259580556,1,13,1,0,1,1,1,0
2.03999865460556,0,15,1,0,0,1,1,0
14.03671600575,1,16,0,0,0,1,1,0
1.79971447052778,0,14,1,0,0,1,1,1
13.3774836844167,1,15,0,0,0,0,1,0
11.1191688908333,1,13,1,0,0,1,1,0
9.63573178016667,0,15,0,0,0,1,1,0
15.6074106676389,0,12,1,0,0,1,1,0
4.19246367830556,0,12,0,0,0,1,1,0
7.83816918302778,0,12,0,0,0,1,1,0
5.04006139827778,0,12,1,0,0,0,0,0
9.96926695843889,0,14,0,0,1,1,1,0
2.64458981817778,0,12,1,0,0,1,0,0
24.0229322597222,1,15,0,0,0,1,1,0
0.299064442575,0,15,1,0,0,1,1,0
17.9320940245833,1,14,0,0,0,0,0,0
7.8899270735,0,13,0,0,0,1,1,0
36.7369197588889,0,12,1,0,0,1,1,0
11.1746790015556,0,14,0,0,0,1,1,1
9.299575423,0,16,1,0,0,1,1,1
12.2226228036389,0,16,0,0,0,1,1,1
9.72565307930556,0,14,0,0,0,0,1,0
9.33055725602778,1,16,0,0,0,1,1,0
8.23284706830556,0,13,0,0,0,0,1,0
19.0646948897222,1,16,1,0,0,0,0,0
21.50242064,1,16,0,0,0,1,1,0
14.0795075748611,1,15,0,0,1,1,1,0
16.249871692,0,16,0,0,0,1,1,1
2.27506281774167,0,12,0,0,0,1,1,1
3.67859853469444,0,13,0,0,0,1,1,1
10.0056243615278,0,13,0,0,0,1,1,0
7.16126391278333,1,16,0,0,0,1,1,1
7.54896050471389,1,16,0,0,0,0,1,1
7.0848146115,0,12,0,1,0,1,1,0
9.13010330186111,0,14,0,0,0,0,1,0
8.67046515708333,0,16,0,0,0,1,1,0
19.1258616568333,1,16,1,0,1,1,1,0
1.36160905334722,0,14,0,0,0,0,1,0
6.13686291169444,1,16,0,0,1,1,1,0
10.9531922695278,0,13,1,0,0,0,1,1
17.0428587630556,1,15,0,0,0,1,1,0
19.4973613655556,1,15,0,0,0,1,1,1
11.1554885397222,0,14,0,0,0,1,1,0
1.72742829982333,0,12,1,0,0,1,1,0
4.52540349625,0,12,1,0,0,1,1,1
7.90233299411111,0,15,1,0,0,1,1,1
5.994904739,1,13,0,0,0,0,1,0
6.7253743315,0,14,0,0,0,1,1,1
1.3898157047,0,13,1,0,0,1,1,1
5.30395977997222,0,13,1,0,0,1,1,1
5.31064121494444,0,13,0,0,0,1,1,1
5.31357673383333,1,14,0,0,1,0,1,0
11.6137052245278,0,13,0,1,0,1,1,0
10.4030016735556,1,13,0,0,0,1,1,0
10.0255884941667,0,14,0,0,0,1,0,1
4.08359263466667,1,14,0,0,0,1,1,0
22.2821517808333,1,16,0,0,1,1,1,0
1.00698511765556,0,12,1,0,0,1,1,1
12.9341877946389,0,13,0,0,0,0,1,1
8.87229415794444,1,16,1,0,0,0,1,0
9.76460270288889,0,13,1,0,0,1,1,1
3.43559360927778,0,14,1,0,0,1,1,0
6.55736450194444,0,14,1,0,1,1,1,0
17.5308949476944,1,16,0,0,0,1,1,0
1.56542850641667,0,15,1,0,0,1,1,0
8.18845156061111,0,12,0,0,0,1,1,0
1.93399853958333,0,14,0,0,0,1,1,0
18.6111472633611,0,15,1,0,0,0,0,0
2.12077731265278,0,12,0,0,0,1,1,1
12.8893834238333,0,16,1,0,0,0,1,0
5.30062259202778,0,12,1,0,0,0,1,0
8.31573561536111,0,13,0,1,0,1,1,0
13.2660033115,0,13,1,0,1,1,1,1
14.9465712350833,1,16,1,0,0,1,1,0
1.42589215885,0,12,0,0,0,0,1,1
12.6866149588611,1,15,0,1,0,1,1,0
1.40696932483333,0,15,0,0,0,0,1,1
6.22745342513889,0,12,0,0,0,1,1,1
22.0441861620278,1,15,0,0,1,0,1,1
5.04959999747222,0,12,1,0,0,0,0,0
26.3436865147222,1,15,0,0,1,1,1,0
4.948991868025,1,12,0,0,0,1,1,0
11.4769044951944,0,15,1,0,1,1,1,0
6.67548518711111,0,13,1,1,0,0,0,1
27.9376277455278,1,15,0,0,1,1,1,0
8.71354419238889,0,14,0,0,0,1,1,0
13.67032451125,0,13,0,0,1,1,0,0
11.5557395754722,1,15,0,0,1,1,1,0
1.55769445471389,0,12,1,0,0,1,1,0
3.75451426363889,1,12,0,0,0,1,1,1
12.0308066350278,0,14,0,1,0,0,0,0
2.58982762505556,0,14,0,0,0,1,1,1
5.27030582466667,0,14,1,0,0,0,1,1
3.05038880633889,0,15,1,0,0,1,1,0
5.44110368555556,0,13,0,0,1,1,1,0
2.36416173746944,0,14,1,0,0,1,1,1
13.4661459852222,0,15,0,0,0,0,1,0
5.06938057433333,0,14,1,1,0,0,0,0
2.89170496730556,0,16,1,0,0,1,0,1
18.0109745181111,1,15,1,0,0,0,1,1
8.026150754,0,14,1,0,0,1,1,0
8.35739264780556,0,12,1,0,0,0,1,1
4.05524653311111,0,16,0,0,0,0,1,1
5.01057611697222,1,16,0,0,1,1,1,1
18.1231653660278,1,14,0,1,1,1,1,0
6.18725601544444,0,12,0,1,0,0,1,1
11.7520322810556,0,12,1,0,0,1,0,0
9.48632032477778,1,14,0,0,0,1,0,0
6.20122883463889,0,13,1,0,0,0,1,1
5.33524322141667,0,14,1,0,0,0,0,0
15.7900899733333,1,16,1,0,0,0,1,0
18.2399892054722,1,16,1,0,0,0,1,0
8.99782466363889,0,15,0,1,0,0,0,0
14.7609588895,0,15,0,1,0,1,1,0
14.2159610090833,0,16,1,1,0,1,1,1
15.5914087131667,0,15,1,0,0,1,1,1
13.1903394823611,0,16,0,0,0,1,1,1
8.124010911,0,14,0,0,0,1,1,0
23.5114761461111,1,15,0,0,0,1,0,0
9.63108286677778,0,12,0,1,0,1,1,1
12.3932506716389,1,16,1,0,0,0,0,0
16.7150176236389,0,16,1,0,0,1,1,0
6.54492415552778,0,13,1,0,0,1,1,1
3.35541081239445,0,13,0,0,0,1,1,0
4.74594934966667,0,13,0,0,0,0,1,1
9.36392389702778,1,16,0,0,0,1,1,1
4.84418561233333,0,13,0,0,0,0,1,1
5.47157731561111,1,13,1,0,0,1,1,1
4.06961559705556,0,12,1,0,0,1,1,1
13.2225998984722,1,16,1,0,0,0,1,0
21.3257210072222,1,16,0,0,0,1,1,1
3.81582038591111,1,16,0,0,1,1,1,0
5.94823635727778,0,13,1,0,0,0,1,1
4.15410137100278,0,12,1,0,0,0,1,0
11.9256200462778,0,15,1,0,0,1,1,0
8.70200534177778,1,16,0,0,1,1,1,0
21.1945644267778,0,14,1,0,0,1,1,0
5.43960590727778,0,14,0,0,0,1,1,0
5.06754114194444,1,16,1,0,0,1,1,0
1.97283003796667,0,14,1,0,0,0,0,0
4.78105442683333,1,14,1,0,0,0,0,0
9.33122496202778,0,16,0,0,0,1,1,0
3.89618204952778,0,14,1,0,0,0,1,1
2.49869915557778,0,12,1,0,0,1,1,1
6.121258597,0,15,0,0,0,1,1,1
15.9847612707778,1,14,0,0,0,0,1,0
2.96794287458333,0,12,0,0,0,1,1,1
10.0226441533611,0,14,1,0,0,1,1,1
13.2115945558333,1,15,0,0,0,1,1,0
27.9817576758333,0,13,1,1,0,1,1,0
20.6258567661111,0,15,1,0,1,1,1,1
7.83138182983889,0,13,0,0,0,1,1,0
16.88275853625,0,16,1,0,0,0,1,1
5.47654155858333,0,13,1,0,0,1,1,0
14.4879067578056,0,14,0,0,0,1,1,1
4.46308302577778,1,14,0,0,0,1,1,1
4.349114418375,1,13,1,0,0,1,1,1
10.9348369102778,1,15,0,0,1,1,1,0
11.3048432499444,1,16,0,0,1,1,1,0
32.4172884663889,0,12,1,0,0,0,1,1
10.0995468471111,0,15,0,0,0,0,1,1
18.8408484857222,0,14,1,0,0,1,1,0
13.0598393626944,1,14,1,0,0,1,1,1
5.820712751,0,12,1,0,0,0,1,0
10.2556647220278,1,15,1,0,0,0,1,0
2.89917410495833,1,14,0,0,0,1,1,0
5.51609688297222,0,16,0,0,1,1,1,1
16.6348886422222,0,14,1,0,0,0,1,0
22.1903297729444,0,15,0,1,0,1,1,1
2.33834057335,0,13,1,1,0,1,1,0
19.8751379561111,1,16,0,0,1,1,1,1
7.1386719275,1,15,0,0,0,1,1,1
12.2578557739444,0,12,1,0,0,1,1,0
2.51986146880556,0,14,1,0,0,1,1,0
1.72814962171944,0,15,0,0,0,1,1,1
11.5006603620556,1,15,1,0,0,1,1,0
14.3731612694444,0,14,1,1,0,0,1,1
5.93109130105556,0,14,1,0,0,0,0,0
8.36040424063889,0,13,1,0,0,1,1,0
15.7222871640833,1,13,1,0,0,1,1,0
7.47889635008333,0,14,1,0,0,1,1,1
5.87807864495833,1,16,1,0,1,0,1,0
6.81921632277778,1,16,0,0,0,1,1,0
0.925754518713889,0,16,0,0,0,1,1,0
1.8409000205,0,12,1,0,0,1,1,1
10.8803352087778,0,13,0,1,0,1,1,0
9.56460207816667,1,12,0,0,1,1,1,0
14.2849933085,1,15,0,0,0,1,0,0
3.54474172744444,0,12,1,0,0,1,0,0
8.87142671738889,0,13,0,1,0,1,1,1
7.05788417240556,0,12,0,0,0,0,1,1
5.11672902113889,0,12,1,0,0,0,1,1
5.63840169343333,0,15,0,0,0,1,1,1
17.5679459328056,1,15,0,0,1,1,1,0
12.6164222225833,0,15,1,0,0,1,1,1
6.982316264,1,16,0,0,0,0,0,0
17.8207589139167,0,14,1,1,0,1,1,0
4.67122814375,0,14,0,0,1,1,1,1
2.92942892852778,1,12,0,0,0,0,0,0
6.75811153380556,1,13,1,0,1,1,1,1
25.5373220016667,0,15,0,0,1,0,1,1
10.91138821425,0,15,0,0,1,1,1,0
8.34103064058333,0,15,1,0,0,1,1,0
19.3716305905278,0,14,1,0,0,1,1,0
11.0298335179722,1,14,1,0,0,0,1,0
16.7514355235833,1,15,1,0,0,1,1,1
13.8610384633056,1,16,0,0,0,0,0,0
12.1336855576111,0,16,1,1,0,1,1,0
7.53698353052778,0,13,1,0,0,1,1,0
10.8289412975833,1,16,0,0,1,1,1,0
7.10781606716667,1,16,0,0,0,1,1,1
12.3219095699444,0,14,1,0,0,0,1,0
1.27262546969444,0,13,0,0,0,1,1,0
15.3665647280833,1,15,0,1,0,1,1,0
16.7730165990556,1,14,0,0,0,1,1,1
5.47975301066667,1,15,0,0,1,1,1,0
6.647015569875,0,12,1,0,1,0,1,0
10.0780601530556,0,13,0,0,0,1,1,1
13.5053226065556,0,13,0,0,0,1,1,0
3.59320958104722,0,14,1,0,0,0,1,0
9.52819054597222,1,14,1,0,0,0,1,0
5.642974421425,0,16,1,0,0,0,1,0
13.14905045625,1,14,0,0,0,1,1,0
19.1874687133333,1,16,0,0,0,1,1,0
4.00103043110278,0,14,0,0,0,0,1,0
19.5023166437278,1,16,0,0,0,0,1,0
10.1543841695278,0,15,0,0,0,1,1,0
6.19099051968611,0,16,1,0,0,1,1,1
4.60063366545833,0,12,0,0,0,0,0,0
1.86394405676667,0,12,1,0,0,0,1,0
14.0855839134167,1,16,1,0,0,1,1,0
10.7143609609444,1,13,1,0,0,1,1,0
14.8735830060278,0,14,0,0,0,1,1,1
1.983887738075,0,12,0,0,0,1,1,1
11.0511295875944,1,15,1,0,0,1,1,0
15.3411235416667,1,13,1,0,0,1,1,0
25.7088686633611,0,15,0,0,0,1,1,0
10.1061278118889,1,14,1,0,1,1,1,0
12.5599007750833,1,14,1,1,0,0,1,0
0.4028794837975,0,12,0,0,0,1,1,1
19.15987945375,0,16,1,0,0,0,1,1
11.5681682721667,0,15,0,0,0,1,1,1
7.13544043111111,0,14,0,0,0,0,1,0
10.2009586356667,0,12,1,0,0,1,1,0
8.16539518513889,0,14,0,0,0,0,1,0
1.37351038644444,0,12,1,0,0,1,1,0
16.4868400848611,0,13,1,0,0,0,1,1
17.5557348251944,1,15,0,0,1,0,1,0
4.9339184567,1,14,0,0,0,1,1,0
9.32982132804167,0,14,0,0,0,1,0,1
0.174402182311111,0,16,1,0,0,0,0,0
9.56893596602778,0,13,0,0,0,0,1,0
8.58823618758333,0,16,0,0,0,1,1,0
8.57018517961111,0,14,1,0,0,1,1,1
7.67587322663889,1,16,1,0,0,1,1,1
16.9783606951111,0,13,1,0,1,0,1,0
23.3249204027778,1,14,1,0,0,0,1,1
2.50895079805556,0,12,0,0,0,1,1,1
1.16533149815833,0,12,0,0,0,1,1,1
8.43625873266667,0,12,0,0,0,1,1,1
12.1200447468889,1,16,1,0,0,0,1,0
13.7184354826111,1,13,1,0,0,0,1,1
21.4163522302778,1,15,0,0,1,1,1,0
24.6431304622222,0,14,0,0,1,1,1,0
12.1916140486667,1,16,1,0,0,1,1,1
16.3300654756944,1,16,1,0,0,1,1,1
7.04689392629722,1,16,0,0,0,1,1,0
8.04611592055556,0,13,1,0,0,1,1,1
17.2581042720556,0,13,1,1,0,0,1,0
2.26419123581111,0,12,1,0,0,1,1,1
6.82631024347222,0,15,0,0,0,1,1,0
16.6033770331111,1,15,0,0,1,0,1,0
12.6522355043611,0,16,1,0,0,1,1,1
17.9846846097222,0,15,0,0,0,1,1,0
6.50171443286111,0,13,0,0,0,1,1,0
4.19480859759167,0,12,0,0,0,1,1,0
0.756234717780556,0,16,0,0,0,0,0,0
4.87203956138889,1,12,0,0,1,0,1,1
0.861662955672222,0,14,1,0,0,1,1,1
4.78368228163889,1,14,0,0,0,1,1,0
14.5859731748611,1,16,0,0,0,0,1,0
20.9214711912778,1,15,1,0,0,1,1,1
9.98559474697222,0,13,1,0,0,1,1,1
5.10846752519444,0,12,1,1,0,0,0,0
13.2026610285556,1,15,0,0,0,0,0,0
13.8915928290833,1,15,1,0,0,1,1,1
12.7268038895556,0,14,0,0,0,1,1,0
13.7272563366944,1,14,1,0,0,1,1,1
4.52454766426944,0,14,1,0,0,1,1,1
13.2315362259167,0,16,1,1,0,1,1,0
5.08520595779167,0,13,1,0,0,1,1,1
6.77658625538889,0,12,0,0,0,1,1,0
6.79650748902778,0,12,0,0,0,1,1,0
24.9499294486389,1,13,0,0,1,0,1,0
4.15372638223556,0,15,0,0,0,1,1,0
11.2694873201111,1,16,1,0,0,0,1,0
8.68201785033333,0,14,1,0,0,1,1,0
18.6995970657778,0,13,0,0,0,1,1,0
8.35163399611111,0,15,0,0,0,0,1,0
13.4011843359167,0,14,0,0,0,1,1,0
7.83147347277778,0,16,1,0,0,0,1,0
9.3141757675,1,15,0,0,0,1,1,1
8.31120226419444,1,16,1,0,0,1,0,0
10.5758892910278,0,14,1,0,0,1,1,0
10.3451749799444,0,14,1,1,0,1,1,0
12.4956724620278,0,13,0,0,0,1,1,0
7.93604129122222,1,14,1,0,0,1,1,1
2.16504445689167,0,13,1,0,0,0,1,1
13.0771283810556,0,14,0,0,0,0,0,0
15.0284204105833,0,16,1,0,0,1,1,1
6.48559007688889,0,13,1,0,0,0,1,0
17.3087346775,1,13,1,0,0,0,0,0
25.7881132257222,1,15,1,0,1,1,1,0
12.3151418715,0,16,1,0,0,1,1,1
24.8501257052222,1,16,1,0,0,1,1,0
1.83093409188889,0,12,0,0,0,1,1,1
7.09801513811111,0,12,0,1,0,0,1,1
9.29242679102778,0,14,0,0,0,0,1,0
1.52109455270278,0,13,0,0,0,0,0,0
14.8290186747778,1,13,1,0,1,1,1,0
15.2132143726111,1,15,0,0,1,1,1,0
2.04635938086111,0,16,0,0,0,1,1,0
14.2128059016389,0,16,0,0,0,0,0,0
40.5774408208333,0,12,0,0,0,1,1,1
13.7518312218333,0,16,0,0,0,1,1,0
16.96220808875,1,14,0,0,0,1,1,0
13.8159151584722,0,13,1,0,0,0,0,1
22.5481478169444,1,14,1,1,1,0,0,0
11.5212551293333,0,16,1,0,0,0,1,0
8.13261418569444,0,15,1,0,0,1,1,1
11.8601075956944,1,13,1,0,1,0,0,0
2.81983964831111,0,14,1,0,0,1,0,0
10.9399129182222,0,16,1,0,0,1,1,0
6.48454312813889,0,12,1,0,0,1,0,1
21.2087349083056,0,13,1,0,0,0,1,0
9.594857745,0,13,0,0,1,0,1,0
11.617019261,0,13,1,0,0,1,1,1
4.11073843851389,1,12,0,0,0,0,0,0
5.39210743319444,1,13,0,0,0,0,0,0
24.3207565358333,1,15,0,0,1,1,1,1
1.26077286869722,0,14,1,0,0,0,1,1
6.06118667683333,0,13,0,0,0,1,1,0
8.15886289991667,0,12,1,0,0,0,1,1
13.2394082966944,0,14,0,0,0,1,0,0
22.1474696230833,1,16,0,0,1,0,1,0
11.1554592623333,1,14,0,0,0,0,0,0
11.2263191929,0,15,0,0,1,0,1,0
8.44167362355556,1,15,1,0,1,1,1,1
9.50213394155555,0,15,1,0,0,1,1,0
5.57559006975,0,16,0,0,0,1,1,0
9.94737228338889,0,12,0,0,0,1,1,1
2.93948618258333,0,13,1,0,0,0,1,1
27.4519671175,1,15,0,1,1,1,1,0
7.73930302725,0,14,1,0,0,0,1,1
9.371911508,0,14,0,0,0,0,1,0
1.28109069830278,0,14,0,0,0,0,1,0
23.6246699147222,0,15,0,0,0,0,1,0
5.989619555775,1,15,0,0,1,1,1,0
4.16113476913889,0,12,0,0,0,1,1,1
14.5002871436389,1,15,1,0,0,1,1,0
1.85786347541667,0,14,0,0,0,0,1,1
3.95151330055556,0,12,1,0,0,1,1,1
7.95678588113889,0,15,1,0,0,0,1,0
17.5070553156389,0,14,1,0,0,1,1,0
2.54743867625278,1,12,0,0,0,1,1,1
6.43241851052778,0,15,0,0,0,0,1,0
24.0188254655556,1,15,0,0,0,1,1,1
13.538067971,0,13,1,0,0,0,0,0
6.40714176225,0,14,1,0,0,1,1,0
1.43515050080833,0,14,0,0,0,1,1,0
10.7512587281944,1,16,1,0,0,0,1,0
2.64035801444444,0,13,1,0,0,1,1,1
8.74662728791667,1,15,0,0,0,0,0,0
3.21511985240278,0,12,1,0,0,1,1,0
4.69894940936111,0,13,1,0,0,1,1,1
8.77090295513889,1,15,1,0,0,0,0,0
28.5126666255556,1,12,0,0,0,1,1,0
14.6237676886667,0,16,1,0,0,1,1,0
19.35727814775,0,12,0,0,0,1,1,0
3.51551386183333,0,12,1,0,0,0,1,0
15.3093344279444,0,14,0,0,0,0,1,0
3.71274564485,0,12,0,0,0,1,1,0
2.18115309780833,0,13,1,0,0,1,1,0
10.0048627813056,0,15,1,0,0,1,1,0
15.6644524005833,0,16,1,0,0,0,0,0
6.53600166088889,0,15,0,0,0,1,1,0
7.688486086,0,12,1,0,0,0,1,0
7.51476423694445,1,13,0,0,0,0,1,0
10.4171209699444,0,13,1,0,0,0,0,1
6.69275795452778,1,12,0,0,0,0,0,1
23.2686032933333,1,13,0,0,0,1,1,1
12.2731456978611,0,15,1,1,0,1,1,1
14.9116139807222,0,16,1,0,1,0,1,0
12.8545942864167,0,13,0,0,0,1,0,0
7.17745390997222,0,16,1,0,0,1,1,1
14.8158583693611,1,15,1,0,1,1,1,0
5.18880256858333,0,15,0,0,0,1,1,1
8.17667534319444,0,15,0,0,0,1,1,0
2.56720622459444,1,15,1,0,0,1,1,0
15.3416319133333,1,15,1,0,0,1,1,0
5.94956718003333,0,15,0,0,0,1,1,1
1.06085779643333,0,13,0,0,0,1,1,1
1.11391333121917,0,13,1,0,0,1,1,1
2.76396911608333,0,15,1,0,0,0,1,0
18.1128456022222,1,14,1,1,0,1,1,0
1.58304225833472,0,16,0,0,0,0,1,0
17.5464488590556,1,16,1,0,0,1,1,1
0.622429129411111,0,12,1,0,0,1,1,0
11.6183937868889,0,15,1,0,0,0,1,0
6.79352603502778,1,14,0,0,0,1,1,0
10.4453184886944,0,16,1,0,0,1,1,0
3.68414603186111,0,12,1,0,0,1,1,0
7.53908362697222,0,13,0,0,0,1,1,0
16.1759729002778,1,13,0,0,0,1,1,1
5.47566018027778,0,15,1,0,0,1,1,1
1.14762615936389,0,13,0,0,0,0,1,1
10.1645062274722,0,14,0,0,0,0,1,0
10.0320531723889,0,14,1,0,0,1,1,0
17.4526206605,0,14,0,0,0,0,1,0
22.09660075875,1,14,0,0,0,1,1,0
15.0191764715556,0,13,0,0,0,0,1,1
3.25299667725,0,13,1,1,0,1,1,0
9.91019867700556,0,12,0,1,1,1,0,1
11.6794413635556,0,13,0,0,0,1,1,1
6.22004825441667,0,13,1,0,0,1,1,1
2.75820995920278,0,12,0,0,0,1,1,1
13.1090639158056,0,13,0,0,0,1,1,0
6.35357533941667,0,16,1,1,0,1,1,0
3.67055080595278,0,13,1,1,0,0,1,0
11.7637771638333,0,14,1,0,0,1,1,0
13.9692577691944,1,14,1,0,0,1,0,0
19.8429635669444,1,16,1,0,0,1,1,0
0.807740111719444,0,13,1,0,0,1,1,1
15.9939718795833,0,16,0,0,0,1,1,0
10.0568575514167,0,15,0,0,1,0,0,0
13.6378066435,1,16,0,0,0,0,1,0
5.99879547002778,0,14,1,0,0,1,1,1
19.3078493275278,0,16,1,0,0,1,1,1
2.24810319048056,0,12,1,0,0,0,0,0
2.23048479111389,0,13,1,0,0,0,1,0
23.0804397521111,1,16,1,0,0,1,1,0
4.83120906361111,0,12,0,0,0,1,1,0
21.4560528466667,1,15,1,1,0,0,1,0
12.4502393890833,0,14,0,0,0,0,1,0
8.95776278302778,0,14,0,0,0,1,1,1
12.4980840750278,1,15,0,1,0,1,1,0
27.6809218441667,1,16,1,0,0,1,1,0
11.0353078226667,0,15,1,0,0,0,1,0
14.9833799464167,1,16,0,0,0,1,1,0
3.57925959488889,0,15,0,0,0,1,1,0
12.7750754615833,1,12,0,0,0,0,0,0
11.0996594461667,0,14,1,0,0,0,1,0
8.08687706444444,0,14,0,0,0,1,1,1
13.0290858219167,0,14,1,0,0,1,1,1
2.41433957516389,0,12,1,0,0,1,1,0
5.08426032641667,0,12,0,0,0,0,1,0
14.3096373310278,0,12,0,0,0,0,0,0
21.2988922822222,1,15,1,0,0,1,1,0
4.07470094333333,0,12,0,0,0,0,0,1
13.6794464617222,0,14,1,1,0,1,1,0
9.23203315791667,1,16,1,0,0,0,1,0
13.8335099904722,1,15,1,0,0,0,1,0
9.39806337525,1,15,1,0,0,1,1,0
10.0172052775556,0,15,0,0,0,0,1,0
16.6368264080833,1,16,1,0,0,1,1,1
30.1517334086111,1,16,0,0,1,1,1,0
5.64443902694444,0,15,0,0,0,1,1,0
7.50321071133333,0,12,1,0,0,0,1,0
9.17792259086111,0,13,0,0,1,1,1,0
8.15476631577778,0,12,0,0,0,1,1,0
12.2228998788889,1,16,0,0,0,0,1,1
